purchase_dow,purchase_month,year,product_size_cm3,product_weight_g,geolocation_state_customer,geolocation_state_seller,distance,wait_time,est_wait_time,delay
2,2,2018,8000.0,100.0,7,7,0.0,15,21,0
6,3,2018,2880.0,900.0,0,0,0.0,9,16,0
3,5,2018,2964.0,350.0,10,10,0.0,26,25,1
0,6,2018,5832.0,250.0,0,0,0.0,9,37,0
3,6,2018,352.0,300.0,0,0,0.0,8,26,0
1,2,2018,52360.0,3400.0,0,0,0.0,10,20,0
1,2,2018,52360.0,3400.0,0,0,0.0,10,20,0
0,1,2018,704.0,300.0,0,0,0.0,14,14,0
3,4,2018,22950.0,400.0,0,0,0.0,12,26,0
3,4,2018,22950.0,400.0,0,0,0.0,12,26,0
3,7,2018,2805.0,200.0,0,0,0.0,5,13,0
1,9,2017,4160.0,767.0,0,0,0.0,14,26,0
1,5,2018,990.0,150.0,0,0,0.0,3,12,0
1,2,2018,3360.0,250.0,0,0,0.0,2,9,0
5,4,2017,29785.0,900.0,0,0,0.0,32,66,0
6,11,2017,37800.0,4300.0,0,0,0.0,4,16,0
6,11,2017,37800.0,4300.0,0,0,0.0,4,16,0
0,2,2018,1936.0,300.0,5,5,0.0,21,29,0
3,3,2017,15750.0,1200.0,0,0,0.0,4,18,0
6,4,2018,15750.0,1050.0,0,0,0.0,5,32,0
3,9,2017,3300.0,500.0,0,0,0.0,2,11,0
3,11,2017,50000.0,1400.0,0,0,0.0,5,13,0
6,8,2018,20650.0,6500.0,0,0,0.0,2,4,0
3,6,2018,41888.0,3375.0,0,0,0.0,7,25,0
3,6,2018,41888.0,3375.0,0,0,0.0,7,25,0
2,1,2018,1600.0,150.0,4,4,0.0,20,27,0
5,1,2018,14720.0,550.0,1,1,0.0,11,31,0
5,7,2017,18200.0,1700.0,0,0,0.0,11,25,0
5,7,2017,18200.0,1700.0,0,0,0.0,11,25,0
2,8,2018,12696.0,5450.0,0,0,0.0,2,4,0
6,3,2018,46080.0,7350.0,0,0,0.0,2,10,0
2,4,2018,4500.0,1800.0,0,0,0.0,12,32,0
2,11,2017,9000.0,150.0,0,0,0.0,30,27,1
0,11,2017,3168.0,800.0,0,0,0.0,4,13,0
6,5,2018,2160.0,650.0,0,0,0.0,5,21,0
1,1,2018,126000.0,18000.0,6,6,0.0,45,22,1
2,5,2017,10876.0,1600.0,0,0,0.0,182,27,1
2,5,2017,10876.0,1600.0,0,0,0.0,182,27,1
2,5,2018,2420.0,2500.0,0,0,0.0,8,15,0
1,10,2017,10335.0,2900.0,4,4,0.0,3,16,0
4,11,2017,4410.0,400.0,0,0,0.0,5,13,0
0,3,2017,104490.0,19100.0,1,1,0.0,30,22,1
4,5,2017,27000.0,1150.0,0,0,0.0,7,27,0
4,1,2018,9009.0,2500.0,0,0,0.0,19,34,0
4,11,2017,627.0,100.0,0,0,0.0,5,13,0
2,8,2018,18750.0,600.0,0,0,0.0,8,14,0
2,8,2018,18750.0,600.0,0,0,0.0,8,14,0
2,1,2018,70875.0,15200.0,0,0,0.0,9,28,0
0,2,2018,2816.0,150.0,0,0,0.0,86,17,1
4,4,2018,64000.0,11250.0,0,0,0.0,20,26,0
6,6,2017,10290.0,1800.0,0,0,0.0,11,24,0
4,4,2018,2520.0,127.0,0,0,0.0,5,11,0
2,1,2018,5922.0,680.0,0,0,0.0,14,32,0
4,8,2018,111540.0,330.0,0,0,0.0,7,16,0
6,11,2017,9600.0,1100.0,0,0,0.0,12,23,0
2,12,2017,18000.0,825.0,0,0,0.0,13,27,0
3,6,2018,19800.0,1650.0,0,0,0.0,5,19,0
1,2,2017,4320.0,1200.0,7,7,0.0,3,26,0
2,9,2017,640.0,200.0,0,0,0.0,7,12,0
1,12,2017,19800.0,1650.0,0,0,0.0,17,26,0
2,4,2018,83549.0,12500.0,1,1,0.0,14,19,0
0,4,2018,21600.0,3600.0,0,0,0.0,16,24,0
2,9,2017,6400.0,1800.0,1,1,0.0,13,29,0
2,9,2017,6400.0,1800.0,1,1,0.0,13,29,0
0,2,2017,48160.0,17750.0,2,2,0.0,18,35,0
0,2,2017,48160.0,17750.0,2,2,0.0,18,35,0
6,10,2017,2816.0,250.0,4,4,0.0,17,29,0
0,5,2017,14400.0,1700.0,0,0,0.0,7,24,0
0,10,2017,1890.0,125.0,0,0,0.0,8,21,0
0,7,2018,2288.0,584.0,0,0,0.0,12,22,0
1,12,2017,2805.0,200.0,0,0,0.0,7,23,0
2,2,2018,816.0,100.0,0,0,0.0,13,20,0
5,4,2018,7429.0,553.0,1,1,0.0,16,25,0
5,9,2017,352.0,250.0,0,0,0.0,4,11,0
6,4,2018,49000.0,8200.0,6,6,0.0,15,23,0
6,8,2018,5700.0,700.0,10,10,0.0,10,35,0
3,1,2018,7776.0,1867.0,0,0,0.0,4,14,0
0,2,2018,6500.0,1300.0,13,13,0.0,20,24,0
0,11,2017,880.0,700.0,0,0,0.0,2,13,0
1,3,2018,2856.0,4338.0,0,0,0.0,13,30,0
5,11,2017,1936.0,250.0,0,0,0.0,5,15,0
0,8,2018,11648.0,320.0,0,0,0.0,2,2,0
3,2,2018,10000.0,350.0,0,0,0.0,10,21,0
0,3,2018,134292.0,15800.0,0,0,0.0,44,27,1
6,6,2018,99000.0,22300.0,3,3,0.0,5,31,0
4,3,2017,5544.0,283.0,0,0,0.0,19,26,0
0,2,2018,51975.0,9050.0,1,1,0.0,8,22,0
4,1,2018,23625.0,3500.0,0,0,0.0,25,27,0
2,2,2018,8000.0,175.0,0,0,0.0,12,19,0
4,9,2017,11025.0,500.0,1,1,0.0,16,19,0
6,2,2017,2664.0,400.0,0,0,0.0,30,39,0
1,1,2018,5616.0,346.0,6,6,0.0,8,33,0
1,1,2018,5616.0,346.0,6,6,0.0,8,33,0
1,6,2017,627.0,150.0,0,0,0.0,2,12,0
0,1,2018,13524.0,2083.0,6,6,0.0,6,27,0
1,2,2017,6000.0,1850.0,1,1,0.0,13,27,0
0,7,2018,40500.0,1800.0,0,0,0.0,3,15,0
5,8,2017,17576.0,1100.0,0,0,0.0,11,24,0
2,3,2018,3094.0,316.0,6,6,0.0,6,25,0
0,7,2018,5376.0,425.0,0,0,0.0,11,21,0
1,7,2018,56980.0,6900.0,0,0,0.0,8,26,0
2,2,2017,32148.0,2840.0,1,1,0.0,7,28,0
2,2,2017,32148.0,2840.0,1,1,0.0,7,28,0
4,6,2018,16224.0,2100.0,7,7,0.0,19,40,0
3,9,2017,32760.0,3100.0,0,0,0.0,5,13,0
0,12,2017,19800.0,1550.0,0,0,0.0,1,17,0
0,6,2017,20000.0,1383.0,0,0,0.0,8,17,0
3,1,2018,5040.0,550.0,0,0,0.0,6,25,0
3,3,2018,19800.0,1500.0,0,0,0.0,19,18,1
0,5,2018,4864.0,1050.0,0,0,0.0,25,9,1
3,3,2018,32560.0,1750.0,0,0,0.0,26,27,0
4,4,2018,25916.0,2804.0,0,0,0.0,4,9,0
2,1,2018,39375.0,6600.0,0,0,0.0,4,14,0
3,1,2018,15000.0,2600.0,0,0,0.0,27,34,0
3,12,2017,3750.0,400.0,0,0,0.0,18,28,0
0,1,2018,816.0,300.0,0,0,0.0,10,22,0
0,1,2018,4608.0,226.0,0,0,0.0,6,14,0
0,5,2017,1512.0,250.0,0,0,0.0,10,23,0
0,1,2018,1932.0,3150.0,0,0,0.0,2,14,0
1,5,2018,990.0,200.0,0,0,0.0,17,35,0
0,7,2018,27000.0,3050.0,0,0,0.0,4,8,0
5,11,2017,3780.0,800.0,0,0,0.0,52,25,1
6,4,2017,7524.0,600.0,8,8,0.0,17,25,0
6,7,2017,190440.0,30000.0,0,0,0.0,19,24,0
1,1,2018,2288.0,180.0,7,7,0.0,8,23,0
2,11,2017,816.0,150.0,0,0,0.0,13,19,0
5,11,2017,4693.0,400.0,7,7,0.0,7,22,0
0,6,2018,4680.0,150.0,0,0,0.0,8,21,0
1,11,2017,170872.0,15026.0,0,0,0.0,27,33,0
1,11,2017,170872.0,15026.0,0,0,0.0,27,33,0
1,1,2018,7200.0,1000.0,7,7,0.0,12,23,0
1,1,2018,7200.0,1000.0,7,7,0.0,12,23,0
4,7,2018,4176.0,850.0,0,0,0.0,6,13,0
3,2,2018,6720.0,500.0,4,4,0.0,27,33,0
4,3,2018,8970.0,1450.0,7,7,0.0,38,32,1
6,7,2018,990.0,200.0,0,0,0.0,4,10,0
2,5,2018,1980.0,200.0,0,0,0.0,2,12,0
2,11,2017,1792.0,400.0,1,1,0.0,6,19,0
1,6,2018,704.0,450.0,0,0,0.0,8,22,0
1,6,2018,704.0,450.0,0,0,0.0,8,22,0
1,5,2018,2856.0,4338.0,0,0,0.0,9,16,0
2,11,2017,82615.0,9875.0,0,0,0.0,8,19,0
2,11,2017,82615.0,9875.0,0,0,0.0,8,19,0
2,11,2017,82615.0,9875.0,0,0,0.0,8,19,0
2,11,2017,82615.0,9875.0,0,0,0.0,8,19,0
2,11,2017,82615.0,9875.0,0,0,0.0,8,19,0
5,10,2016,3315.0,850.0,0,0,0.0,9,54,0
1,10,2016,1768.0,300.0,0,0,0.0,20,54,0
4,6,2018,7632.0,1000.0,7,7,0.0,10,44,0
2,5,2017,34650.0,900.0,0,0,0.0,19,19,0
2,11,2017,37800.0,800.0,1,1,0.0,33,41,0
1,4,2017,1232.0,200.0,0,0,0.0,7,22,0
4,6,2018,48000.0,12650.0,0,0,0.0,14,25,0
4,6,2018,48000.0,12650.0,0,0,0.0,14,25,0
1,8,2018,3380.0,600.0,0,0,0.0,6,8,0
1,5,2018,57200.0,16550.0,0,0,0.0,8,19,0
3,5,2018,880.0,100.0,0,0,0.0,3,18,0
5,8,2017,85436.0,7513.0,0,0,0.0,12,30,0
3,11,2017,19800.0,1550.0,0,0,0.0,18,31,0
1,7,2018,5796.0,320.0,0,0,0.0,10,28,0
3,8,2018,14168.0,1058.0,6,6,0.0,6,12,0
0,3,2018,21200.0,1825.0,0,0,0.0,35,22,1
1,7,2017,3360.0,200.0,0,0,0.0,9,23,0
3,8,2018,352.0,300.0,0,0,0.0,4,4,0
0,1,2017,4356.0,500.0,0,0,0.0,7,45,0
2,6,2018,16800.0,1000.0,0,0,0.0,4,21,0
1,12,2017,4864.0,500.0,7,7,0.0,21,29,0
0,11,2017,9600.0,400.0,0,0,0.0,17,17,0
0,11,2017,9600.0,400.0,0,0,0.0,17,17,0
0,6,2018,2400.0,500.0,0,0,0.0,4,23,0
0,6,2018,2400.0,500.0,0,0,0.0,4,23,0
5,2,2018,4420.0,288.0,0,0,0.0,6,19,0
1,3,2018,2912.0,150.0,6,6,0.0,16,20,0
4,11,2017,12320.0,2050.0,0,0,0.0,14,23,0
1,4,2018,8736.0,800.0,0,0,0.0,6,22,0
6,9,2017,704.0,1000.0,0,0,0.0,25,23,1
6,9,2017,704.0,1000.0,0,0,0.0,25,23,1
1,7,2017,7680.0,917.0,0,0,0.0,15,21,0
2,3,2018,3872.0,150.0,0,0,0.0,9,12,0
4,3,2017,2856.0,4338.0,0,0,0.0,19,20,0
1,1,2018,1408.0,350.0,5,5,0.0,7,29,0
0,3,2017,4000.0,200.0,0,0,0.0,44,42,1
5,6,2017,8092.0,2425.0,0,0,0.0,24,33,0
2,12,2017,3328.0,200.0,0,0,0.0,6,19,0
1,10,2017,10240.0,1000.0,0,0,0.0,12,28,0
1,10,2017,10240.0,1000.0,0,0,0.0,12,28,0
4,11,2017,14000.0,1000.0,0,0,0.0,6,20,0
1,10,2017,64000.0,7800.0,0,0,0.0,15,40,0
5,6,2018,7875.0,250.0,0,0,0.0,5,23,0
2,3,2017,2378.0,200.0,1,1,0.0,6,19,0
3,11,2017,7184.0,950.0,0,0,0.0,14,21,0
3,11,2017,7184.0,950.0,0,0,0.0,14,21,0
4,12,2017,13500.0,1000.0,0,0,0.0,13,20,0
6,5,2018,640.0,250.0,0,0,0.0,8,35,0
4,5,2018,8000.0,6550.0,1,1,0.0,5,18,0
6,6,2017,7728.0,450.0,0,0,0.0,7,21,0
0,2,2017,5720.0,650.0,0,0,0.0,15,38,0
0,4,2018,3120.0,150.0,0,0,0.0,9,24,0
4,1,2018,5632.0,575.0,0,0,0.0,6,23,0
5,8,2017,704.0,150.0,0,0,0.0,3,29,0
4,12,2017,7938.0,2400.0,6,6,0.0,13,26,0
4,12,2017,7938.0,2400.0,6,6,0.0,13,26,0
5,4,2017,210000.0,30000.0,0,0,0.0,15,32,0
1,4,2018,6318.0,250.0,1,1,0.0,10,27,0
0,3,2018,4800.0,250.0,0,0,0.0,10,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
0,1,2018,24576.0,1800.0,6,6,0.0,6,23,0
4,9,2017,42770.0,7150.0,0,0,0.0,14,20,0
6,4,2018,12000.0,350.0,0,0,0.0,12,23,0
5,8,2017,12000.0,450.0,0,0,0.0,4,19,0
2,4,2018,3136.0,383.0,0,0,0.0,15,25,0
5,2,2018,23625.0,1450.0,0,0,0.0,25,25,0
2,5,2017,32736.0,4475.0,0,0,0.0,1,12,0
4,3,2017,2550.0,600.0,0,0,0.0,10,18,0
4,3,2017,2550.0,600.0,0,0,0.0,10,18,0
4,3,2017,2550.0,600.0,0,0,0.0,10,18,0
4,6,2018,14850.0,650.0,0,0,0.0,13,25,0
2,9,2017,7000.0,550.0,4,4,0.0,8,22,0
3,7,2017,2430.0,553.0,0,0,0.0,7,26,0
0,3,2018,11286.0,3750.0,0,0,0.0,17,23,0
6,4,2018,2800.0,150.0,0,0,0.0,10,29,0
0,12,2017,2431.0,269.0,0,0,0.0,23,30,0
2,7,2018,13500.0,1250.0,0,0,0.0,6,15,0
2,11,2017,1200.0,250.0,0,0,0.0,12,27,0
0,5,2018,28050.0,5100.0,1,1,0.0,7,17,0
3,5,2018,25752.0,800.0,0,0,0.0,4,7,0
6,7,2018,3960.0,250.0,0,0,0.0,4,17,0
3,2,2018,5292.0,250.0,0,0,0.0,18,21,0
1,2,2017,26250.0,3000.0,0,0,0.0,2,20,0
3,8,2018,2604.0,150.0,0,0,0.0,3,25,0
1,12,2017,20400.0,10750.0,0,0,0.0,22,15,1
1,7,2017,7200.0,1100.0,6,6,0.0,19,27,0
3,9,2017,39546.0,4800.0,0,0,0.0,13,20,0
2,6,2018,8192.0,400.0,0,0,0.0,2,26,0
2,6,2018,8192.0,400.0,0,0,0.0,2,26,0
5,12,2017,38080.0,2301.0,7,7,0.0,3,17,0
3,6,2018,15000.0,800.0,0,0,0.0,2,13,0
5,11,2017,19800.0,1650.0,0,0,0.0,9,18,0
1,9,2017,352.0,250.0,0,0,0.0,6,23,0
3,7,2018,4200.0,1100.0,5,5,0.0,11,14,0
3,5,2017,1512.0,250.0,0,0,0.0,11,19,0
1,3,2018,4410.0,200.0,6,6,0.0,29,26,1
2,7,2017,1683.0,150.0,1,1,0.0,5,25,0
0,3,2018,3248.0,300.0,6,6,0.0,17,24,0
1,8,2017,27720.0,2250.0,0,0,0.0,9,30,0
6,2,2017,5130.0,850.0,1,1,0.0,17,25,0
2,1,2018,3380.0,750.0,0,0,0.0,17,25,0
6,10,2017,20944.0,1825.0,0,0,0.0,15,18,0
1,5,2018,4536.0,2100.0,0,0,0.0,6,19,0
1,2,2018,4896.0,1255.0,0,0,0.0,15,23,0
1,11,2017,8151.0,600.0,0,0,0.0,45,23,1
2,2,2017,251625.0,30000.0,0,0,0.0,19,41,0
2,9,2017,7200.0,600.0,0,0,0.0,6,20,0
6,8,2017,46475.0,5950.0,0,0,0.0,8,22,0
3,7,2017,23625.0,5050.0,0,0,0.0,12,21,0
3,3,2018,2992.0,400.0,0,0,0.0,33,19,1
2,7,2017,20000.0,1383.0,0,0,0.0,11,19,0
1,1,2018,20880.0,2800.0,7,7,0.0,8,23,0
1,2,2018,45000.0,28300.0,3,3,0.0,14,34,0
1,2,2018,45000.0,28300.0,3,3,0.0,14,34,0
1,10,2017,14400.0,1200.0,0,0,0.0,12,13,0
1,10,2017,14400.0,1200.0,0,0,0.0,12,13,0
1,10,2017,14400.0,1200.0,0,0,0.0,12,13,0
1,10,2017,14400.0,1200.0,0,0,0.0,12,13,0
1,11,2017,1200.0,250.0,0,0,0.0,1,13,0
0,4,2018,134292.0,15800.0,0,0,0.0,16,24,0
0,2,2018,29700.0,14400.0,7,7,0.0,15,35,0
6,3,2017,3080.0,1200.0,0,0,0.0,4,24,0
0,10,2017,2268.0,500.0,0,0,0.0,9,20,0
3,3,2018,4840.0,533.0,12,12,0.0,12,28,0
6,1,2018,28860.0,1400.0,0,0,0.0,11,24,0
2,8,2018,23625.0,1200.0,4,4,0.0,7,11,0
3,10,2017,640.0,350.0,0,0,0.0,17,21,0
6,9,2017,46640.0,2300.0,7,7,0.0,33,30,1
0,12,2017,5040.0,550.0,0,0,0.0,8,27,0
0,6,2018,9375.0,2750.0,0,0,0.0,8,30,0
2,7,2017,2496.0,167.0,6,6,0.0,6,28,0
6,9,2017,3840.0,300.0,0,0,0.0,8,24,0
2,5,2018,7632.0,1000.0,7,7,0.0,8,27,0
4,1,2017,2730.0,300.0,0,0,0.0,5,39,0
1,9,2017,1500.0,150.0,0,0,0.0,16,30,0
1,7,2018,10080.0,700.0,9,9,0.0,13,27,0
6,8,2018,13718.0,400.0,0,0,0.0,3,9,0
6,8,2018,13718.0,400.0,0,0,0.0,3,9,0
3,8,2018,29000.0,4800.0,0,0,0.0,6,11,0
2,6,2017,37856.0,5300.0,7,7,0.0,5,12,0
4,8,2018,1216.0,113.0,0,0,0.0,5,11,0
1,9,2017,2288.0,180.0,7,7,0.0,7,20,0
6,4,2018,528.0,100.0,7,7,0.0,3,17,0
0,8,2017,27000.0,750.0,0,0,0.0,4,17,0
2,3,2018,352.0,250.0,0,0,0.0,12,11,1
6,2,2018,8000.0,1000.0,0,0,0.0,5,14,0
6,4,2018,3952.0,425.0,0,0,0.0,30,37,0
1,4,2018,2288.0,584.0,0,0,0.0,16,30,0
3,6,2017,1408.0,300.0,0,0,0.0,10,33,0
0,6,2017,12600.0,9750.0,0,0,0.0,6,22,0
2,12,2017,14440.0,1050.0,0,0,0.0,33,34,0
0,3,2017,7700.0,500.0,1,1,0.0,14,24,0
5,8,2018,2304.0,180.0,0,0,0.0,4,9,0
6,8,2018,12480.0,425.0,0,0,0.0,3,14,0
4,8,2017,52000.0,1450.0,0,0,0.0,10,23,0
4,8,2017,52000.0,1450.0,0,0,0.0,10,23,0
4,10,2017,1334.0,600.0,0,0,0.0,7,20,0
4,8,2018,1872.0,145.0,0,0,0.0,13,5,1
6,2,2018,18000.0,4500.0,0,0,0.0,25,30,0
1,3,2017,6000.0,4200.0,0,0,0.0,8,22,0
4,4,2018,1782.0,250.0,5,5,0.0,10,25,0
5,8,2018,59737.0,10350.0,1,1,0.0,6,12,0
0,2,2018,8000.0,1000.0,6,6,0.0,18,36,0
3,8,2018,3300.0,500.0,0,0,0.0,5,4,1
3,6,2018,7500.0,400.0,3,3,0.0,6,31,0
2,12,2017,1056.0,350.0,0,0,0.0,14,27,0
3,7,2018,816.0,300.0,0,0,0.0,7,24,0
5,2,2017,42000.0,7050.0,0,0,0.0,40,54,0
6,5,2018,20000.0,1383.0,0,0,0.0,7,25,0
5,7,2018,2992.0,400.0,0,0,0.0,12,22,0
2,9,2017,4536.0,1000.0,0,0,0.0,8,22,0
2,9,2017,4536.0,1000.0,0,0,0.0,8,22,0
1,7,2018,768.0,100.0,0,0,0.0,1,5,0
4,1,2018,17496.0,3300.0,0,0,0.0,11,24,0
3,6,2018,4096.0,1000.0,7,7,0.0,6,34,0
5,4,2018,8800.0,2850.0,0,0,0.0,33,37,0
1,10,2017,5120.0,300.0,5,5,0.0,3,7,0
1,1,2018,7700.0,900.0,0,0,0.0,50,30,1
1,3,2018,7200.0,1013.0,0,0,0.0,8,12,0
3,8,2018,6930.0,1525.0,0,0,0.0,1,11,0
5,2,2018,23625.0,2150.0,0,0,0.0,24,25,0
3,3,2018,45100.0,7500.0,4,4,0.0,26,33,0
0,4,2018,107500.0,17950.0,0,0,0.0,30,28,1
5,4,2018,8910.0,900.0,0,0,0.0,11,24,0
5,4,2018,8910.0,900.0,0,0,0.0,11,24,0
3,6,2017,29904.0,8200.0,1,1,0.0,36,28,1
3,6,2017,29904.0,8200.0,1,1,0.0,36,28,1
1,3,2018,15000.0,2600.0,0,0,0.0,15,27,0
6,10,2017,43400.0,7050.0,3,3,0.0,10,29,0
5,5,2018,8280.0,625.0,0,0,0.0,6,11,0
2,7,2018,11704.0,550.0,0,0,0.0,3,8,0
2,8,2018,2304.0,125.0,6,6,0.0,15,26,0
3,1,2018,31752.0,5700.0,0,0,0.0,15,28,0
5,12,2017,15600.0,925.0,0,0,0.0,27,32,0
4,8,2017,46475.0,5950.0,0,0,0.0,20,24,0
1,6,2018,1701.0,1075.0,5,5,0.0,7,29,0
6,2,2018,53312.0,8900.0,0,0,0.0,17,24,0
6,4,2018,29700.0,2200.0,0,0,0.0,26,29,0
4,6,2018,26880.0,850.0,0,0,0.0,18,44,0
4,11,2017,13024.0,1700.0,6,6,0.0,5,20,0
4,11,2017,13024.0,1700.0,6,6,0.0,5,20,0
4,12,2017,2378.0,250.0,1,1,0.0,20,37,0
4,11,2017,23625.0,1500.0,0,0,0.0,17,19,0
0,6,2018,13312.0,1800.0,0,0,0.0,2,8,0
0,6,2018,13312.0,1800.0,0,0,0.0,2,8,0
5,6,2018,5832.0,400.0,0,0,0.0,5,25,0
2,12,2017,2352.0,200.0,0,0,0.0,8,25,0
5,4,2018,4480.0,444.0,0,0,0.0,9,17,0
2,6,2018,3380.0,600.0,0,0,0.0,1,26,0
3,11,2017,5187.0,1200.0,7,7,0.0,8,20,0
4,8,2017,3344.0,350.0,0,0,0.0,11,24,0
3,11,2017,11200.0,1600.0,3,3,0.0,12,26,0
1,11,2017,7728.0,450.0,0,0,0.0,13,20,0
2,4,2017,8100.0,11200.0,1,1,0.0,20,21,0
6,4,2018,31500.0,5500.0,0,0,0.0,15,30,0
1,1,2018,816.0,300.0,0,0,0.0,26,30,0
1,1,2018,640.0,200.0,0,0,0.0,20,34,0
0,5,2018,960.0,250.0,1,1,0.0,21,22,0
3,1,2018,3720.0,350.0,0,0,0.0,11,26,0
3,5,2017,1840.0,170.0,6,6,0.0,12,24,0
0,4,2018,8060.0,650.0,0,0,0.0,3,14,0
2,5,2018,2210.0,285.0,1,1,0.0,19,28,0
4,6,2018,4096.0,200.0,0,0,0.0,4,27,0
6,8,2018,816.0,300.0,0,0,0.0,10,16,0
6,6,2017,1200.0,150.0,6,6,0.0,15,25,0
4,11,2017,18000.0,2600.0,0,0,0.0,14,23,0
1,2,2018,39375.0,6600.0,0,0,0.0,28,22,1
3,2,2017,352.0,300.0,1,1,0.0,6,26,0
1,1,2018,1760.0,100.0,0,0,0.0,36,27,1
1,1,2018,1760.0,100.0,0,0,0.0,36,27,1
1,12,2017,2800.0,150.0,0,0,0.0,9,28,0
0,8,2017,13068.0,1300.0,0,0,0.0,16,27,0
2,6,2018,21896.0,2174.0,0,0,0.0,6,22,0
0,5,2017,10290.0,1800.0,0,0,0.0,4,28,0
6,8,2018,3200.0,200.0,0,0,0.0,9,37,0
0,7,2017,43400.0,3000.0,3,3,0.0,15,31,0
2,8,2018,4500.0,100.0,7,7,0.0,6,18,0
3,4,2017,21600.0,1000.0,0,0,0.0,12,32,0
2,12,2017,13200.0,887.0,0,0,0.0,8,32,0
0,8,2017,4560.0,800.0,5,5,0.0,3,28,0
1,6,2018,3584.0,117.0,0,0,0.0,4,37,0
2,4,2018,19800.0,1650.0,0,0,0.0,20,19,1
2,7,2018,15625.0,1100.0,0,0,0.0,3,15,0
6,3,2018,3762.0,1110.0,0,0,0.0,5,10,0
4,5,2017,4800.0,250.0,0,0,0.0,19,34,0
0,7,2018,7752.0,500.0,0,0,0.0,3,7,0
1,6,2017,3248.0,200.0,6,6,0.0,23,23,0
2,8,2017,32560.0,1750.0,0,0,0.0,16,29,0
2,5,2017,1265.0,700.0,1,1,0.0,14,28,0
6,6,2017,5625.0,350.0,0,0,0.0,5,17,0
2,5,2018,1944.0,254.0,0,0,0.0,20,28,0
2,4,2018,13640.0,3050.0,0,0,0.0,5,18,0
1,8,2017,14500.0,1900.0,0,0,0.0,14,23,0
1,8,2017,14500.0,1900.0,0,0,0.0,14,23,0
4,9,2017,1600.0,100.0,0,0,0.0,13,37,0
6,4,2018,89870.0,10250.0,0,0,0.0,17,25,0
1,4,2018,4096.0,100.0,3,3,0.0,7,23,0
6,2,2018,16000.0,400.0,0,0,0.0,17,24,0
6,2,2018,16000.0,400.0,0,0,0.0,17,24,0
5,12,2017,3600.0,200.0,0,0,0.0,18,32,0
5,11,2017,51170.0,11350.0,0,0,0.0,20,31,0
1,12,2017,4693.0,400.0,0,0,0.0,2,16,0
4,3,2017,36480.0,8100.0,0,0,0.0,10,25,0
4,3,2017,36480.0,8100.0,0,0,0.0,10,25,0
0,1,2018,4950.0,650.0,0,0,0.0,10,21,0
0,12,2017,36000.0,7000.0,0,0,0.0,37,28,1
4,3,2018,38610.0,1580.0,0,0,0.0,4,11,0
4,10,2017,107520.0,9133.0,0,0,0.0,7,20,0
5,6,2018,32400.0,6550.0,1,1,0.0,9,47,0
1,10,2017,6000.0,400.0,6,6,0.0,13,23,0
6,7,2018,1200.0,250.0,0,0,0.0,3,14,0
5,5,2017,48000.0,900.0,0,0,0.0,10,19,0
4,11,2017,532.0,250.0,1,1,0.0,17,19,0
6,10,2017,3840.0,250.0,0,0,0.0,9,23,0
4,8,2018,8400.0,750.0,4,4,0.0,10,12,0
4,11,2017,864.0,250.0,0,0,0.0,14,19,0
1,3,2018,2210.0,180.0,6,6,0.0,9,30,0
4,1,2018,16000.0,13700.0,1,1,0.0,11,24,0
4,1,2018,16000.0,13700.0,1,1,0.0,11,24,0
5,4,2017,0.0,0.0,0,0,0.0,5,25,0
0,12,2017,46852.0,9725.0,0,0,0.0,28,41,0
2,2,2018,7524.0,2220.0,0,0,0.0,7,13,0
2,2,2018,7524.0,2220.0,0,0,0.0,7,13,0
4,2,2018,19500.0,1700.0,0,0,0.0,7,13,0
0,9,2017,15600.0,1400.0,0,0,0.0,1,9,0
0,2,2018,11286.0,1300.0,0,0,0.0,16,21,0
2,8,2017,280000.0,15132.0,0,0,0.0,23,34,0
2,8,2017,280000.0,15132.0,0,0,0.0,23,34,0
2,8,2017,280000.0,15132.0,0,0,0.0,23,34,0
2,8,2017,280000.0,15132.0,0,0,0.0,23,34,0
1,3,2018,8000.0,175.0,0,0,0.0,31,26,1
6,4,2018,3584.0,200.0,0,0,0.0,5,23,0
1,4,2018,5760.0,1300.0,7,7,0.0,12,22,0
4,5,2018,32844.0,850.0,0,0,0.0,11,16,0
1,6,2017,16200.0,950.0,0,0,0.0,9,15,0
2,4,2017,7938.0,425.0,6,6,0.0,21,21,0
5,10,2017,30400.0,2550.0,0,0,0.0,7,15,0
2,3,2018,15680.0,2600.0,0,0,0.0,2,13,0
4,12,2017,8000.0,7650.0,1,1,0.0,17,32,0
2,8,2018,2304.0,125.0,6,6,0.0,19,26,0
3,2,2018,34596.0,3000.0,6,6,0.0,10,31,0
4,11,2017,2912.0,167.0,0,0,0.0,13,23,0
0,7,2017,4080.0,1032.0,4,4,0.0,14,22,0
3,8,2018,4284.0,367.0,7,7,0.0,7,6,1
1,5,2017,27216.0,1550.0,0,0,0.0,9,29,0
0,6,2018,1280.0,450.0,0,0,0.0,3,23,0
0,7,2017,20000.0,1383.0,0,0,0.0,10,21,0
1,2,2018,6048.0,650.0,0,0,0.0,38,29,1
